Period,StoreName,StoreCode,Province,PriceRegion,ProductDesc,EAN,ProductCode,Department,Category,SubCategory,Segment,PackType,PacksInCase,UnitOfMeasure,TotalUnits,TotalValue
2023-04-09 00:00:00,SM SEROWE,59295,NAZ INVESTMENTS,SHOPRITE MINI,STEELWOOL  SUPA SCRUB 25G PACK,6009800514148,3643622,GROCERIES,DRY GROCERIES,SCOURERS&STEELWOOL,STEELWOOL,25G PACK,1,g ,2.000,9.90
2023-04-09 00:00:00,SM SEROWE,59295,NAZ INVESTMENTS,SHOPRITE MINI,STEELWOOL  SUPA SCRUB 50G PACK,6009800514155,3643639,GROCERIES,DRY GROCERIES,SCOURERS&STEELWOOL,STEELWOOL,50G PACK,1,g ,2.000,17.90
2023-04-09 00:00:00,SM SEROWE,59295,NAZ INVESTMENTS,SHOPRITE MINI,STEELWOOL POT SCOTCH BRITE 1S PACK,6001340774860,1276613,GROCERIES,DRY GROCERIES,SCOURERS&STEELWOOL,STEELWOOL,1S PACK,1,s ,2.000,35.90
2023-04-09 00:00:00,SM NKANDLA,60294,NATAL SHOPRITE DIVISION,SHOPRITE MINI,AIR FRESHNER CITRUS BURST AIROMA 225/210ML,6004201005110,5143649,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,225/210ML,1,EA,1.000,15.00
2023-04-09 00:00:00,SM NKANDLA,60294,NATAL SHOPRITE DIVISION,SHOPRITE MINI,AIR FRESHNER COTTON FRS AIR SCENTS 200ML,6001878004644,4015840,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,200ML,1,Ea,1.000,21.99
2023-04-09 00:00:00,SM NKANDLA,60294,NATAL SHOPRITE DIVISION,SHOPRITE MINI,AIR FRESHNER FLORAL FUSION AIROMA 225/210ML,6004201005127,5143663,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,225/210ML,1,EA,7.000,120.98
2023-04-09 00:00:00,SM NKANDLA,60294,NATAL SHOPRITE DIVISION,SHOPRITE MINI,AIR FRESHNER GEL CITRUS FRT MYSTIFY 180G TUB,6001224341232,7730548,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,180G TUB,1,Ea,1.000,14.99
2023-04-09 00:00:00,SM NKANDLA,60294,NATAL SHOPRITE DIVISION,SHOPRITE MINI,AIR FRESHNER GEL FRSH LINEN MYSTIFY 180G TUB,6001224341256,7730562,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,180G TUB,1,Ea,4.000,59.96
2023-04-09 00:00:00,SM NKANDLA,60294,NATAL SHOPRITE DIVISION,SHOPRITE MINI,AIR FRESHNER GEL LAVENDER MYSTIFY 180G TUB,6001224341249,7729281,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,180G TUB,1,Ea,4.000,59.96
2023-04-09 00:00:00,SM NKANDLA,60294,NATAL SHOPRITE DIVISION,SHOPRITE MINI,AIR FRESHNER HARMONY GLADE SECRETS 180ML,6001298988418,3578405,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,180ML,1,Ea,1.000,24.99
2023-04-09 00:00:00,SM NKANDLA,60294,NATAL SHOPRITE DIVISION,SHOPRITE MINI,AIR FRESHNER LAV FIELDS AIR SCENTS 200ML,6001878004668,4015857,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,200ML,1,Ea,3.000,65.97
2023-04-09 00:00:00,SM NKANDLA,60294,NATAL SHOPRITE DIVISION,SHOPRITE MINI,AIR FRESHNER LAVENDER GLADE SECRETS 180ML,6001298094294,2334884,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,180ML,1,Ea,1.000,24.99
2023-04-09 00:00:00,SM NKANDLA,60294,NATAL SHOPRITE DIVISION,SHOPRITE MINI,AIR FRESHNER LAVENDER MYSTIFY 200ML,6001224749632,8414624,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,200ML,1,EA,1.000,19.99
2023-04-09 00:00:00,SM NKANDLA,60294,NATAL SHOPRITE DIVISION,SHOPRITE MINI,AIR FRESHNER LAVNDR GARDEN AIROMA 225/210ML,6004201005073,5143670,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,225/210ML,1,EA,3.000,68.97
2023-04-09 00:00:00,SM NKANDLA,60294,NATAL SHOPRITE DIVISION,SHOPRITE MINI,AIR FRESHNER LILLY MYSTIFY 200ML,6001224750102,8414900,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,200ML,1,EA,1.000,19.99
2023-04-09 00:00:00,SM NKANDLA,60294,NATAL SHOPRITE DIVISION,SHOPRITE MINI,AIR FRESHNER LINEN BREEZE AIROMA 225/210ML,6004201005042,5143687,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,225/210ML,1,EA,2.000,30.00
2023-04-09 00:00:00,SM NKANDLA,60294,NATAL SHOPRITE DIVISION,SHOPRITE MINI,AIR FRESHNER OCEAN MIST AIROMA 225/210ML,6004201005080,5640245,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,225/210ML,1,EA,2.000,30.00
2023-04-09 00:00:00,SM NKANDLA,60294,NATAL SHOPRITE DIVISION,SHOPRITE MINI,AIR FRESHNER OCEAN MYSTIFY 200ML,6001224750461,8414625,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,200ML,1,EA,1.000,19.99
2023-04-09 00:00:00,SM NKANDLA,60294,NATAL SHOPRITE DIVISION,SHOPRITE MINI,AIR FRESHNER POTPOURRI AIROMA 225/210ML,6004201005103,5143704,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,225/210ML,1,EA,9.000,135.00
2023-04-09 00:00:00,SM NKANDLA,60294,NATAL SHOPRITE DIVISION,SHOPRITE MINI,AIR FRESHNER STRAWBERRY AIROMA 225/210ML,6004201005097,5143728,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,225/210ML,1,EA,5.000,82.99
2023-04-09 00:00:00,SM NKANDLA,60294,NATAL SHOPRITE DIVISION,SHOPRITE MINI,AIR FRESHNER STRAWBERRY GLADE SECRETS 180ML,6001298097448,1398979,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,180ML,1,Ea,1.000,24.99
2023-04-09 00:00:00,SM NKANDLA,60294,NATAL SHOPRITE DIVISION,SHOPRITE MINI,AIR FRESHNER SUMMER ROSE AIROMA 225/210ML,6004201005059,5140886,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,225/210ML,1,EA,4.000,67.99
2023-04-09 00:00:00,SM NKANDLA,60294,NATAL SHOPRITE DIVISION,SHOPRITE MINI,APC LAVENDER RITEBRAND 750ML BOTTLE,6001001429092,2905938,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,750ML BOTTLE,1,ml,1.000,19.99
2023-04-09 00:00:00,SM NKANDLA,60294,NATAL SHOPRITE DIVISION,SHOPRITE MINI,APC LEMON RITEBRAND 750ML,6001001008327,1864324,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,750ML,1,Ea,2.000,39.98
2023-04-09 00:00:00,SM NKANDLA,60294,NATAL SHOPRITE DIVISION,SHOPRITE MINI,APC MINT RITEBRAND 750ML BOTTLE,6001001525596,2704397,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,750ML BOTTLE,1,ml,1.000,19.99
2023-04-09 00:00:00,SM NKANDLA,60294,NATAL SHOPRITE DIVISION,SHOPRITE MINI,APC PINE GEL GREEN SUPERBRITE 1L TUB,6001224575576,8166376,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,1L TUB,1,EA,4.000,159.96
2023-04-09 00:00:00,SM NKANDLA,60294,NATAL SHOPRITE DIVISION,SHOPRITE MINI,APC PINE GEL GREEN SUPERBRITE 500ML TUB,6001224575002,8166355,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,500ML TUB,1,EA,2.000,39.98
2023-04-09 00:00:00,SM NKANDLA,60294,NATAL SHOPRITE DIVISION,SHOPRITE MINI,APC PINE GEL LAVENDER SUPERBRITE 1L TUB,6001224473094,8478882,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,1L TUB,1,EA,2.000,79.98
2023-04-09 00:00:00,SM NKANDLA,60294,NATAL SHOPRITE DIVISION,SHOPRITE MINI,APC REF LAV LAVENDER RITEBRAND 750ML POUCH,6001224522198,8147953,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,750ML POUCH,1,Ea,2.000,39.98
2023-04-09 00:00:00,SM NKANDLA,60294,NATAL SHOPRITE DIVISION,SHOPRITE MINI,APC SPRING FRSH PLUSH 1L,6001425004790,5784943,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,1L,1,Ea,1.000,36.99
2023-04-09 00:00:00,SM NKANDLA,60294,NATAL SHOPRITE DIVISION,SHOPRITE MINI,CLEANING AGENT EUCALYPTUS HANDY ANDY 750ML BOT,6001087391733,8442842,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,750ML BOT,1,EA,11.000,274.89
2023-04-09 00:00:00,SM NKANDLA,60294,NATAL SHOPRITE DIVISION,SHOPRITE MINI,CLEANING AGENT LAVENDER FRESH HANDY ANDY 750ML BOT,6001087006095,2891561,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,750ML BOT,1,Ea,24.000,599.76
2023-04-09 00:00:00,SM NKANDLA,60294,NATAL SHOPRITE DIVISION,SHOPRITE MINI,CLEANING AGENT LAVENDER REF HANDY ANDY 750ML REF,6001087009799,4227683,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,750ML REF,1,EA,5.000,139.95
2023-04-09 00:00:00,SM NKANDLA,60294,NATAL SHOPRITE DIVISION,SHOPRITE MINI,CLEANING AGENT LEMON FRESH HANDY ANDY 750ML BOT,6001087006057,1797374,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,750ML BOT,1,Ea,4.000,99.96
2023-04-09 00:00:00,SM NKANDLA,60294,NATAL SHOPRITE DIVISION,SHOPRITE MINI,CLEANING AGENT POTPOURRI HANDY ANDY 750ML BOT,6001087008198,3712591,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,750ML BOT,1,Ea,4.000,99.96
2023-04-09 00:00:00,SM NKANDLA,60294,NATAL SHOPRITE DIVISION,SHOPRITE MINI,CLEANING KIT  RITEBRAND 1EA PACK,6001001289726,2057673,GROCERIES,DRY GROCERIES,SCOURERS&STEELWOOL,POT SCOURERS/PADS,1EA PACK,1,EA,8.000,159.92
2023-04-09 00:00:00,SM NKANDLA,60294,NATAL SHOPRITE DIVISION,SHOPRITE MINI,GLUE STICK  PRITT 22G,6001091349256,58296,NON-FOODS,STATIONERY,ADHESIVES,GLUE STICKS, ,1,g ,1.000,34.99
2023-04-09 00:00:00,SM NKANDLA,60294,NATAL SHOPRITE DIVISION,SHOPRITE MINI,GLUE STICK  STIKI STIK 40G,6001001189194,366005,NON-FOODS,STATIONERY,ADHESIVES,GLUE STICKS, ,1,Un,4.000,107.96
2023-04-09 00:00:00,SM NKANDLA,60294,NATAL SHOPRITE DIVISION,SHOPRITE MINI,PAINT BRUSH SET PRO BRUSH 3PC,6001001025133,313302,NON-FOODS,D I Y,PAINT PRODUCTS,PAINT BRUSHES & TRAYS, ,1,Ea,2.000,59.98
2023-04-09 00:00:00,SM NKANDLA,60294,NATAL SHOPRITE DIVISION,SHOPRITE MINI,PAINT BRUSH SET PRO BRUSH 5PC,6001001914420,6602031,NON-FOODS,D I Y,PAINT PRODUCTS,PAINT BRUSHES & TRAYS, ,1,Ea,1.000,39.99
2023-04-09 00:00:00,SM NKANDLA,60294,NATAL SHOPRITE DIVISION,SHOPRITE MINI,PAINT ROLL/TRAY SET PRO BRUSH 3PC,6003789051403,7182567,NON-FOODS,D I Y,PAINT PRODUCTS,PAINT BRUSHES & TRAYS, ,1,EA,1.000,39.99
2023-04-09 00:00:00,SM NKANDLA,60294,NATAL SHOPRITE DIVISION,SHOPRITE MINI,PARAFFIN  CAVALIE 5L,6009900428802,8139055,NON-FOODS,D I Y,PAINT PRODUCTS,SOLVENTS, ,1,Ea,2.000,299.98
2023-04-09 00:00:00,SM NKANDLA,60294,NATAL SHOPRITE DIVISION,SHOPRITE MINI,PARAFFIN  CAVALIE 750ML,6001651069204,5721353,NON-FOODS,D I Y,PAINT PRODUCTS,SOLVENTS, ,1,Ea,6.000,209.94
2023-04-09 00:00:00,SM NKANDLA,60294,NATAL SHOPRITE DIVISION,SHOPRITE MINI,PARAFFIN  FLAMTECH 750ML,6001121000959,487616,NON-FOODS,D I Y,PAINT PRODUCTS,SOLVENTS, ,1,ml,2.000,38.00
2023-04-09 00:00:00,SM NKANDLA,60294,NATAL SHOPRITE DIVISION,SHOPRITE MINI,PINE GEL  SUNLIGHT 1L TUB,6001087387798,8425429,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,1L TUB,1,EA,2.000,95.98
2023-04-09 00:00:00,SM NKANDLA,60294,NATAL SHOPRITE DIVISION,SHOPRITE MINI,PINE GEL GREEN PLUSH 500ML TUB,6001425004837,7542028,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,500ML TUB,1,EA,1.000,29.99
2023-04-09 00:00:00,SM NKANDLA,60294,NATAL SHOPRITE DIVISION,SHOPRITE MINI,PINE GEL LAVENDER PLUSH 1L TUB,6001425005520,8405223,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,1L TUB,1,EA,2.000,65.98
2023-04-09 00:00:00,SM NKANDLA,60294,NATAL SHOPRITE DIVISION,SHOPRITE MINI,PRESTIK WALLET BOSTIK 100G PACK,6001364082910,43469,NON-FOODS,STATIONERY,ADHESIVES,PRESTICK, ,1,EA,1.000,24.99
2023-04-09 00:00:00,SM NKANDLA,60294,NATAL SHOPRITE DIVISION,SHOPRITE MINI,ROLLER & TRAY PAINT SET ADDIS ,6001246050693,313230,NON-FOODS,D I Y,PAINT PRODUCTS,PAINT BRUSHES & TRAYS, ,1,Ea,2.000,64.98
2023-04-09 00:00:00,SM NKANDLA,60294,NATAL SHOPRITE DIVISION,SHOPRITE MINI,SCOURER ANTI BACTERIAL SCOTCHBRITE 5S PACK,6001340783992,3104408,GROCERIES,DRY GROCERIES,SCOURERS&STEELWOOL,POT SCOURERS/PADS,5S PACK,1,Ea,2.000,69.98
2023-04-09 00:00:00,SM NKANDLA,60294,NATAL SHOPRITE DIVISION,SHOPRITE MINI,SCOURER BRASS RITEBRAND 1EA PACK,6001001289825,2056454,GROCERIES,DRY GROCERIES,SCOURERS&STEELWOOL,POT SCOURERS/PADS,1EA PACK,1,EA,2.000,39.98
2023-04-09 00:00:00,SM NKANDLA,60294,NATAL SHOPRITE DIVISION,SHOPRITE MINI,SCOURER NO35 3+1 FREE SCOTCHBRITE 4S PACK,6001340489580,1104589,GROCERIES,DRY GROCERIES,SCOURERS&STEELWOOL,POT SCOURERS/PADS,4S PACK,1,Ea,5.000,129.95
2023-04-09 00:00:00,SM NKANDLA,60294,NATAL SHOPRITE DIVISION,SHOPRITE MINI,SCOURER PADS ABRASIVE RITEBRAND 3S,6001224150834,5128767,GROCERIES,DRY GROCERIES,SCOURERS&STEELWOOL,POT SCOURERS/PADS,3S,1,Ea,5.000,99.95
2023-04-09 00:00:00,SM NKANDLA,60294,NATAL SHOPRITE DIVISION,SHOPRITE MINI,SCOURER WIRE POT SCOTCH BRITE 3S PACK,6001340774846,1276606,GROCERIES,DRY GROCERIES,SCOURERS&STEELWOOL,POT SCOURERS/PADS,3S PACK,1,Ea,16.000,431.84
2023-04-09 00:00:00,SM NKANDLA,60294,NATAL SHOPRITE DIVISION,SHOPRITE MINI,SCOURER WIRE RITEBRAND 3S PACK,6001001289818,2056461,GROCERIES,DRY GROCERIES,SCOURERS&STEELWOOL,POT SCOURERS/PADS,3S PACK,1,s ,21.000,314.79
2023-04-09 00:00:00,SM NKANDLA,60294,NATAL SHOPRITE DIVISION,SHOPRITE MINI,SCOURERS VALUE PACK SCOTCHBRITE 1UN PACK,6001340797050,1337239,GROCERIES,DRY GROCERIES,SCOURERS&STEELWOOL,POT SCOURERS/PADS,1UN PACK,1,Un,12.000,299.88
2023-04-09 00:00:00,SM NKANDLA,60294,NATAL SHOPRITE DIVISION,SHOPRITE MINI,SELLOTAPE   18MMX50M,6001396036912,414531,NON-FOODS,STATIONERY,ADHESIVES,CELLOTAPE, ,1,Un,1.000,18.99
2023-04-09 00:00:00,SM NKANDLA,60294,NATAL SHOPRITE DIVISION,SHOPRITE MINI,SPONGE NAIL SAVER AB RITEBRAND 1S,6001224489651,8143401,GROCERIES,DRY GROCERIES,SCOURERS&STEELWOOL,POT SCOURERS/PADS,1S,1,Ea,2.000,19.98
2023-04-09 00:00:00,SM NKANDLA,60294,NATAL SHOPRITE DIVISION,SHOPRITE MINI,SPONGES ANTI BACTERIAL RITEBRAND 4S PACK,6001001615310,3320158,GROCERIES,DRY GROCERIES,SCOURERS&STEELWOOL,POT SCOURERS/PADS,4S PACK,1,s ,2.000,39.98
2023-04-09 00:00:00,SM NKANDLA,60294,NATAL SHOPRITE DIVISION,SHOPRITE MINI,STEELWOOL  SELENA 25G PACK,6002144005044,1021806,GROCERIES,DRY GROCERIES,SCOURERS&STEELWOOL,STEELWOOL,25G PACK,1,g ,20.000,99.80
2023-04-09 00:00:00,SM NKANDLA,60294,NATAL SHOPRITE DIVISION,SHOPRITE MINI,STEELWOOL BRASS SCOTCH BRITE 13G PACK,6001340774839,1816248,GROCERIES,DRY GROCERIES,SCOURERS&STEELWOOL,STEELWOOL,13G PACK,1,g ,2.000,53.98
2023-04-09 00:00:00,SM NKANDLA,60294,NATAL SHOPRITE DIVISION,SHOPRITE MINI,STEELWOOL ROLL RITEBRAND 100G PACK,6001001013949,1021868,GROCERIES,DRY GROCERIES,SCOURERS&STEELWOOL,STEELWOOL,100G PACK,1,Ea,3.000,59.97
2023-04-09 00:00:00,SM NKANDLA,60294,NATAL SHOPRITE DIVISION,SHOPRITE MINI,STEELWOOL ROLL RITEBRAND 50G PACK,6001224297782,1021875,GROCERIES,DRY GROCERIES,SCOURERS&STEELWOOL,STEELWOOL,50G PACK,1,Ea,23.000,344.77
2023-04-09 00:00:00,SM NKANDLA,60294,NATAL SHOPRITE DIVISION,SHOPRITE MINI,STEELWOOL ROLLS EASYCLEAN 50G PACK,6001949023031,1777105,GROCERIES,DRY GROCERIES,SCOURERS&STEELWOOL,STEELWOOL,50G PACK,1,g ,24.000,311.76
2023-04-09 00:00:00,SM NKANDLA,60294,NATAL SHOPRITE DIVISION,SHOPRITE MINI,STEELWOOL SKEINS RITEBRAND 100G PACK,6001001002875,1597433,GROCERIES,DRY GROCERIES,SCOURERS&STEELWOOL,STEELWOOL,100G PACK,1,g ,4.000,69.97
2023-04-09 00:00:00,SM NKANDLA,60294,NATAL SHOPRITE DIVISION,SHOPRITE MINI,STEELWOOL SKEINS SELENA 100G PACK,6002144005006,1460876,GROCERIES,DRY GROCERIES,SCOURERS&STEELWOOL,STEELWOOL,100G PACK,1,g ,34.000,441.66
2023-04-09 00:00:00,SM NKANDLA,60294,NATAL SHOPRITE DIVISION,SHOPRITE MINI,TAPE STATIONERY SCHOOL 33MX12MM ROL,6001001167109,279800,NON-FOODS,STATIONERY,ADHESIVES,CELLOTAPE, ,1,Ea,1.000,9.99
2023-04-09 00:00:00,SM NKANDLA,60294,NATAL SHOPRITE DIVISION,SHOPRITE MINI,THINNERS LACQUER CAVALIE 750ML,6001651683677,5721425,NON-FOODS,D I Y,PAINT PRODUCTS,SOLVENTS, ,1,Ea,1.000,39.99
2023-04-09 00:00:00,SM JOHANNESBURG CBD,60375,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,AIR FRESHNER AMBER&OUD GLADE SECRET 180ML,6001298001117,8179422,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,180ML,1,EA,1.000,24.99
2023-04-09 00:00:00,SM JOHANNESBURG CBD,60375,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,AIR FRESHNER BABY GLADE SECRETS 180ML,6001298988883,2972136,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,180ML,1,Ea,3.000,74.97
2023-04-09 00:00:00,SM JOHANNESBURG CBD,60375,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,AIR FRESHNER FAB FRUITS MYSTIFY 200ML,6001224750096,8414839,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,200ML,1,EA,19.000,379.81
2023-04-09 00:00:00,SM JOHANNESBURG CBD,60375,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,AIR FRESHNER FLORAL FUSION AIROMA 225/210ML,6004201005127,5143663,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,225/210ML,1,EA,2.000,45.98
2023-04-09 00:00:00,SM JOHANNESBURG CBD,60375,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,AIR FRESHNER LAVENDER AIRWICK 280ML CAN,6001106224370,7509511,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,280ML CAN,1,Ea,10.000,249.90
2023-04-09 00:00:00,SM JOHANNESBURG CBD,60375,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,AIR FRESHNER LAVENDER GLADE SECRETS 180ML,6001298094294,2334884,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,180ML,1,Ea,9.000,224.91
2023-04-09 00:00:00,SM JOHANNESBURG CBD,60375,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,AIR FRESHNER LAVENDER MYSTIFY 200ML,6001224749632,8414624,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,200ML,1,EA,17.000,339.83
2023-04-09 00:00:00,SM JOHANNESBURG CBD,60375,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,AIR FRESHNER LAVNDR GARDEN AIROMA 225/210ML,6004201005073,5143670,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,225/210ML,1,EA,1.000,22.99
2023-04-09 00:00:00,SM JOHANNESBURG CBD,60375,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,AIR FRESHNER LILLY MYSTIFY 200ML,6001224750102,8414900,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,200ML,1,EA,4.000,79.96
2023-04-09 00:00:00,SM JOHANNESBURG CBD,60375,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,AIR FRESHNER LINEN MYSTIFY 200ML,6001224750089,8414838,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,200ML,1,EA,7.000,139.93
2023-04-09 00:00:00,SM JOHANNESBURG CBD,60375,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,AIR FRESHNER OCEAN MYSTIFY 200ML,6001224750461,8414625,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,200ML,1,EA,8.000,159.92
2023-04-09 00:00:00,SM JOHANNESBURG CBD,60375,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,AIR FRESHNER PEONY&CHERRY GLADE SECRET 180ML,6001298000738,8158032,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,180ML,1,Ea,1.000,24.99
2023-04-09 00:00:00,SM JOHANNESBURG CBD,60375,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,AIR FRESHNER POTPOURRI AIROMA 225/210ML,6004201005103,5143704,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,225/210ML,1,EA,4.000,91.96
2023-04-09 00:00:00,SM JOHANNESBURG CBD,60375,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,AIR FRESHNER SHEER VANILLA GLADE SECRETS 180ML,6001298701772,8126445,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,180ML,1,Ea,8.000,199.92
2023-04-09 00:00:00,SM JOHANNESBURG CBD,60375,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,AIR FRESHNER STRAWBERRY GLADE SECRETS 180ML,6001298097448,1398979,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,180ML,1,Ea,5.000,124.95
2023-04-09 00:00:00,SM JOHANNESBURG CBD,60375,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,APC FLORAL BURST MAQ 750ML,6009678264008,8137207,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,750ML,1,Ea,5.000,124.95
2023-04-09 00:00:00,SM JOHANNESBURG CBD,60375,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,APC LAVENDER BURST MAQ 750ML,6009678263995,8137206,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,750ML,1,Ea,3.000,74.97
2023-04-09 00:00:00,SM JOHANNESBURG CBD,60375,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,APC LAVENDER HANDY ANDY 500ML BOTTLE,6001087003193,3516694,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,500ML BOTTLE,1,ml,3.000,68.97
2023-04-09 00:00:00,SM JOHANNESBURG CBD,60375,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,APC LAVENDER RITEBRAND 750ML BOTTLE,6001001429092,2905938,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,750ML BOTTLE,1,ml,5.000,99.95
